Stfartro_Id;Ημερομηνία;Παραστατικό;Αριθμός;Κωδικός Είδους;Περιγραφή είδους
148.384.368,00;14/6/2019;62Π_Α;435,00;002.01.03.026;ΚΟΥΜΟΥΛΟΥΣ 80WG 800ΓΡ.
148.384.368,00;14/6/2019;62Π_Α;435,00;003.01.03.030;ΚΟΣΑΙΤ 2000 35WG 3  ΚΙΛΩΝ
148.384.369,00;14/6/2019;62Π_Α;436,00;002.01.03.033;ΚΟΥΜΟΥΛΟΥΣ 80WG 2 ΚΙΛΩΝ
148.384.369,00;14/6/2019;62Π_Α;436,00;002.01.03.026;ΚΟΥΜΟΥΛΟΥΣ 80WG 800ΓΡ.
148.384.369,00;14/6/2019;62Π_Α;436,00;003.01.03.030;ΚΟΣΑΙΤ 2000 35WG 3  ΚΙΛΩΝ
144.394.243,00;14/6/2019;62Π_Β;535,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
144.394.244,00;14/6/2019;62Π_Β;536,00;028.05.57.006;ΒΙΠ 1 (45-0-0) 8 ΚΙΛΩΝ
144.394.245,00;14/6/2019;62Π_Β;537,00;003.01.03.023;ΝΕΟΤΟΨΙΝ 70WG 700 ΓΡ.
144.394.246,00;14/6/2019;62Π_Β;538,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
144.394.247,00;14/6/2019;62Π_Β;539,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
144.394.248,00;14/6/2019;62Π_Β;540,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
144.394.249,00;14/6/2019;62Π_Β;541,00;099.05.54.001;ΛΙΠ.ΝΙΤΡ.ΚΑΛΙΟ ΚΟΚ.(13-0-46) 25ΚΙΛΩΝ
144.394.249,00;14/6/2019;62Π_Β;541,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
144.394.250,00;14/6/2019;62Π_Β;542,00;066.01.02.011;ΝΟΥΠΡΙΝΤ 200SL 1ΛΙΤ.
144.394.250,00;14/6/2019;62Π_Β;542,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
140.384.352,00;15/6/2019;41Π_ΕΣ;58,00;001.01.01.068;ΕΛΟΥΜΙΣ 150 OD 5 ΛΙΤΡΩΝ
140.384.353,00;15/6/2019;41Π_ΕΣ;58,00;001.01.01.068;ΕΛΟΥΜΙΣ 150 OD 5 ΛΙΤΡΩΝ
140.384.347,00;15/6/2019;62Π;290,00;001.01.03.014;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 500 ΓΡ.
140.384.347,00;15/6/2019;62Π;290,00;001.01.03.025;ΤΟΠΑΣ 10EC 400 Κ.ΕΚ.
140.384.348,00;15/6/2019;62Π;291,00;005.01.02.006;ΣΤΙΟΥΑΡΝΤ 30WG 25 ΓΡ.
140.384.348,00;15/6/2019;62Π;291,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
140.384.349,00;15/6/2019;62Π;292,00;066.01.01.023;ΚΡΕΝΤΙΤ 36SL 20 ΛΙΤΡΩΝ
140.384.350,00;15/6/2019;62Π;293,00;066.01.01.023;ΚΡΕΝΤΙΤ 36SL 20 ΛΙΤΡΩΝ
140.384.351,00;15/6/2019;62Π;294,00;007.01.04.002;ΑΜΠΑΜΕΚΤΙΝ 1,8 EC 10 K.EK.
140.384.351,00;15/6/2019;62Π;294,00;007.01.02.013;ΠΟΛΕΣΙ 2,5 ΕC 100Κ.ΕΚ.
140.384.351,00;15/6/2019;62Π;294,00;001.01.03.024;ΤΟΠΑΣ 10EC 100 Κ.ΕΚ.
140.384.351,00;15/6/2019;62Π;294,00;066.01.02.007;ΝΟΥΠΡΙΝΤ 200SL 250 Κ.ΕΚ.
140.384.354,00;15/6/2019;62Π;295,00;066.01.01.023;ΚΡΕΝΤΙΤ 36SL 20 ΛΙΤΡΩΝ
148.384.370,00;15/6/2019;62Π_Α;437,00;001.01.01.068;ΕΛΟΥΜΙΣ 150 OD 5 ΛΙΤΡΩΝ
148.384.370,00;15/6/2019;62Π_Α;437,00;012.01.01.017;ΝΙΚΟΓΚΑΝ 4 OD 1 ΛΙΤΡΟΥ
148.384.371,00;15/6/2019;62Π_Α;438,00;001.01.03.014;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 500 ΓΡ.
148.384.371,00;15/6/2019;62Π_Α;438,00;002.01.03.019;ΚΟΛΛΙΣ 20/10 SC 80 Κ.ΕΚ.
148.384.372,00;15/6/2019;62Π_Α;439,00;006.01.02.034;ΣΑΙΠΕΡΚΙΛ ΜΑΞ 50 EC 200 Κ.ΕΚ.
148.384.373,00;15/6/2019;62Π_Α;440,00;066.01.01.002;ΚΛΙΝΙΚ 36SL 25 ΛΙΤΡΩΝ
144.394.251,00;15/6/2019;62Π_Β;543,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
144.394.252,00;15/6/2019;62Π_Β;544,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
144.394.253,00;15/6/2019;62Π_Β;545,00;001.01.02.007;ΑΚΤΕΛΛΙΚ 50EC 200 Κ.ΕΚ.
144.394.254,00;16/6/2019;62Π_Β;546,00;076.01.01.002;ΣΤΕΙΠΛ SL 200 Κ.ΕΚ.
144.394.255,00;17/6/2019;62Π_Β;547,00;006.01.01.028;ΣΕΛΕΚΤ 12EC 1  ΛΙΤΡΟΥ
144.394.255,00;17/6/2019;62Π_Β;547,00;066.01.01.014;ΚΛΙΝΙΚ 36SL 1 ΛΙΤΡΟΥ
144.394.255,00;17/6/2019;62Π_Β;547,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
140.384.358,00;18/6/2019;62Π;296,00;012.01.01.018;ΑΤΖΙΛ 10EC 1 ΛΙΤΡΟΥ
140.384.358,00;18/6/2019;62Π;296,00;076.01.01.002;ΣΤΕΙΠΛ SL 200 Κ.ΕΚ.
140.384.358,00;18/6/2019;62Π;296,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
140.384.360,00;18/6/2019;62Π;298,00;099.05.56.006;ΑΚΑΝΤΙΑΝ 250 ΓΡ.
140.384.360,00;18/6/2019;62Π;298,00;012.05.55.002;ΛΙΠ.(20-20-20) AZURO 2 ΚΙΛΩΝ
140.384.360,00;18/6/2019;62Π;298,00;004.01.01.043;ΓΚΑΡΛΟΝ ΝΤΟΥΟ 270 EW 150 Κ.ΕΚ
148.384.375,00;18/6/2019;62Π_Α;441,00;042.01.01.001;ΡΟΝΤΕΟ 36SL 5ΛΙΤΡΩΝ
148.384.379,00;18/6/2019;62Π_Α;444,00;001.01.02.002;ΑΚΤΑΡΑ 25WG 40 ΓΡ.
148.384.379,00;18/6/2019;62Π_Α;444,00;001.01.03.042;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 25 ΓΡ.
148.384.380,00;18/6/2019;62Π_Α;445,00;001.01.02.002;ΑΚΤΑΡΑ 25WG 40 ΓΡ.
148.384.382,00;18/6/2019;62Π_Α;446,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
148.384.383,00;18/6/2019;62Π_Α;447,00;001.01.01.068;ΕΛΟΥΜΙΣ 150 OD 5 ΛΙΤΡΩΝ
148.384.384,00;18/6/2019;62Π_Α;448,00;001.01.03.047;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 1ΚΙΛΟΥ
148.384.384,00;18/6/2019;62Π_Α;448,00;001.01.03.025;ΤΟΠΑΣ 10EC 400 Κ.ΕΚ.
148.384.385,00;18/6/2019;62Π_Α;449,00;001.01.03.014;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 500 ΓΡ.
148.384.385,00;18/6/2019;62Π_Α;449,00;002.01.03.020;ΚΟΛΛΙΣ 20/10 SC 250 Κ.ΕΚ.
148.384.388,00;18/6/2019;62Π_Α;450,00;001.01.03.014;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 500 ΓΡ.
148.384.388,00;18/6/2019;62Π_Α;450,00;002.01.03.020;ΚΟΛΛΙΣ 20/10 SC 250 Κ.ΕΚ.
144.394.256,00;18/6/2019;62Π_Β;548,00;011.01.01.004;ΤΑΡΓΚΑ 5EC 1 ΛΙΤΡΟΥ
144.394.257,00;18/6/2019;62Π_Β;549,00;028.05.57.006;ΒΙΠ 1 (45-0-0) 8 ΚΙΛΩΝ
144.394.257,00;18/6/2019;62Π_Β;549,00;006.01.01.008;ΣΕΛΕΚΤ 24 EC 1 ΛΙΤΡΟΥ
144.394.257,00;18/6/2019;62Π_Β;549,00;076.01.01.002;ΣΤΕΙΠΛ SL 200 Κ.ΕΚ.
144.394.257,00;18/6/2019;62Π_Β;549,00;003.01.05.009;ΣΑΝ ΟΙΛ 7Ε 99,1EC 1 ΛΙΤΡΟΥ
144.394.259,00;18/6/2019;62Π_Β;550,00;023.05.53.001;ΛΙΠ.ΝΙΤΡ.ΑΣΒΕΣΤΙΟ ΚΡΥΣΤ.15% 25ΚΙΛΩΝ
144.394.259,00;18/6/2019;62Π_Β;550,00;001.01.03.042;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 25 ΓΡ.
144.394.259,00;18/6/2019;62Π_Β;550,00;066.01.01.014;ΚΛΙΝΙΚ 36SL 1 ΛΙΤΡΟΥ
144.394.259,00;18/6/2019;62Π_Β;550,00;001.01.03.024;ΤΟΠΑΣ 10EC 100 Κ.ΕΚ.
144.394.262,00;18/6/2019;62Π_Β;551,00;001.01.03.025;ΤΟΠΑΣ 10EC 400 Κ.ΕΚ.
144.394.263,00;18/6/2019;62Π_Β;552,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
144.394.263,00;18/6/2019;62Π_Β;552,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
144.394.264,00;18/6/2019;62Π_Β;553,00;066.01.01.036;ΤΑΡΓΚΑ 5EC 5 ΛΙΤΡΩΝ
144.394.258,00;18/6/2019;71Π_Β;25,00;066.01.01.014;ΚΛΙΝΙΚ 36SL 1 ΛΙΤΡΟΥ
144.394.258,00;18/6/2019;71Π_Β;25,00;004.01.01.043;ΓΚΑΡΛΟΝ ΝΤΟΥΟ 270 EW 150 Κ.ΕΚ
140.384.362,00;19/6/2019;62Π;299,00;007.01.02.011;ΝΤΑΣΤΟΠ 0,25 DP 1 ΚΙΛΟΥ
140.384.363,00;19/6/2019;62Π;300,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
140.384.363,00;19/6/2019;62Π;300,00;066.01.02.013;ΝΤΕΛΤΑΘΡΙΝ 2,5 EC 1 ΛΙΤΡΟΥ
140.384.364,00;19/6/2019;62Π;301,00;001.01.03.047;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 1ΚΙΛΟΥ
140.384.364,00;19/6/2019;62Π;301,00;002.01.03.020;ΚΟΛΛΙΣ 20/10 SC 250 Κ.ΕΚ.
140.384.365,00;19/6/2019;62Π;302,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
140.384.365,00;19/6/2019;62Π;302,00;008.04.52.006;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 25 ΚΙΛΩΝ
140.384.366,00;19/6/2019;62Π;303,00;028.05.57.006;ΒΙΠ 1 (45-0-0) 8 ΚΙΛΩΝ
140.384.367,00;19/6/2019;62Π;304,00;057.07.38.275;ΣΠΟΡ/ΤΟ ΤΟΜ ΕΜΒ ΠΡΙΜΑΝΤΟΝΑ/RESISTAR (54 Θ.)
140.384.367,00;19/6/2019;62Π;304,00;023.05.53.001;ΛΙΠ.ΝΙΤΡ.ΑΣΒΕΣΤΙΟ ΚΡΥΣΤ.15% 25ΚΙΛΩΝ
140.384.368,00;19/6/2019;62Π;305,00;066.01.01.023;ΚΡΕΝΤΙΤ 36SL 20 ΛΙΤΡΩΝ
140.384.368,00;19/6/2019;62Π;305,00;066.01.01.002;ΚΛΙΝΙΚ 36SL 25 ΛΙΤΡΩΝ
148.384.389,00;19/6/2019;62Π_Α;451,00;006.01.02.016;ΑΤΖΙΤΑ WG 100 ΓΡ.
148.384.391,00;19/6/2019;62Π_Α;452,00;023.05.53.001;ΛΙΠ.ΝΙΤΡ.ΑΣΒΕΣΤΙΟ ΚΡΥΣΤ.15% 25ΚΙΛΩΝ
148.384.393,00;19/6/2019;62Π_Α;453,00;023.05.53.001;ΛΙΠ.ΝΙΤΡ.ΑΣΒΕΣΤΙΟ ΚΡΥΣΤ.15% 25ΚΙΛΩΝ
148.384.395,00;19/6/2019;62Π_Α;454,00;057.07.34.180;ΣΠΟΡ/ΤΟ ΛΑΧΑΝΟ ΓΚΡΑΝ ΣΛΑΜ 330Θ.
148.384.395,00;19/6/2019;62Π_Α;454,00;057.07.34.183;ΣΠΟΡ/ΤΟ ΚΟΥΝΟΥΠΙΔΙ ΙΝΚΛΑΪΝ (330Θ.)
148.384.395,00;19/6/2019;62Π_Α;454,00;057.07.34.182;ΣΠΟΡ/ΤΟ ΜΠΡΟΚΟΛΟ ΜΑΡΑΘΩΝ 330Θ.
144.394.265,00;19/6/2019;62Π_Β;554,00;001.01.02.007;ΑΚΤΕΛΛΙΚ 50EC 200 Κ.ΕΚ.
144.394.265,00;19/6/2019;62Π_Β;554,00;012.01.01.017;ΝΙΚΟΓΚΑΝ 4 OD 1 ΛΙΤΡΟΥ
144.394.266,00;19/6/2019;62Π_Β;555,00;076.01.01.002;ΣΤΕΙΠΛ SL 200 Κ.ΕΚ.
144.394.267,00;19/6/2019;62Π_Β;556,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
144.394.267,00;19/6/2019;62Π_Β;556,00;002.01.02.022;ΠΕΡΦΕΚΘΙΟΝ 40EC 1 ΛΙΤΡΟΥ
144.394.268,00;19/6/2019;62Π_Β;557,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
144.394.268,00;19/6/2019;62Π_Β;557,00;002.01.02.022;ΠΕΡΦΕΚΘΙΟΝ 40EC 1 ΛΙΤΡΟΥ
144.394.268,00;19/6/2019;62Π_Β;557,00;057.07.38.195;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖ ΕΜΒ ΝΙΛΟ/ΑΡΜΣΤΡΟΝΓΚ 54Θ.
144.394.268,00;19/6/2019;62Π_Β;557,00;001.01.03.024;ΤΟΠΑΣ 10EC 100 Κ.ΕΚ.
144.394.269,00;19/6/2019;62Π_Β;558,00;028.05.57.008;ΒΙΠ 3 (13-8-40) 2 ΚΙΛΩΝ
144.394.270,00;19/6/2019;62Π_Β;559,00;066.01.01.023;ΚΡΕΝΤΙΤ 36SL 20 ΛΙΤΡΩΝ
140.384.370,00;20/6/2019;62Π;306,00;001.01.03.047;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 1ΚΙΛΟΥ
140.384.371,00;20/6/2019;62Π;307,00;005.01.02.016;ΚΟΡΑΤΖΕΝ 20SL 500 Κ.ΕΚ.
140.384.371,00;20/6/2019;62Π;307,00;002.01.02.022;ΠΕΡΦΕΚΘΙΟΝ 40EC 1 ΛΙΤΡΟΥ
148.384.398,00;20/6/2019;62Π_Α;455,00;002.01.03.005;ΝΤΙΘΕΙΝ Μ-45 ΜΠΛΟΥ WP 1 ΚΙΛΟΥ
148.384.398,00;20/6/2019;62Π_Α;455,00;002.01.03.004;ΝΤΙΘΕΙΝ Μ-45 ΜΠΛΟΥ WP 500 ΓΡ.
148.384.399,00;20/6/2019;62Π_Α;456,00;042.01.01.001;ΡΟΝΤΕΟ 36SL 5ΛΙΤΡΩΝ
148.384.400,00;20/6/2019;62Π_Α;457,00;002.01.03.004;ΝΤΙΘΕΙΝ Μ-45 ΜΠΛΟΥ WP 500 ΓΡ.
148.384.400,00;20/6/2019;62Π_Α;457,00;002.01.03.020;ΚΟΛΛΙΣ 20/10 SC 250 Κ.ΕΚ.
148.384.401,00;20/6/2019;62Π_Α;458,00;001.01.03.014;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 500 ΓΡ.
148.384.401,00;20/6/2019;62Π_Α;458,00;005.01.07.002;ΑΤΟΝΙΚ AS 200 Κ.ΕΚ.
144.394.271,00;20/6/2019;62Π_Β;560,00;006.01.01.008;ΣΕΛΕΚΤ 24 EC 1 ΛΙΤΡΟΥ
144.394.271,00;20/6/2019;62Π_Β;560,00;003.01.05.009;ΣΑΝ ΟΙΛ 7Ε 99,1EC 1 ΛΙΤΡΟΥ
140.384.372,00;21/6/2019;62Π;308,00;001.01.03.047;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 1ΚΙΛΟΥ
148.384.402,00;21/6/2019;62Π_Α;459,00;042.01.01.001;ΡΟΝΤΕΟ 36SL 5ΛΙΤΡΩΝ
148.384.404,00;21/6/2019;62Π_Α;460,00;001.01.02.002;ΑΚΤΑΡΑ 25WG 40 ΓΡ.
148.384.405,00;21/6/2019;62Π_Α;461,00;002.01.03.005;ΝΤΙΘΕΙΝ Μ-45 ΜΠΛΟΥ WP 1 ΚΙΛΟΥ
148.384.405,00;21/6/2019;62Π_Α;461,00;002.01.03.020;ΚΟΛΛΙΣ 20/10 SC 250 Κ.ΕΚ.
148.384.406,00;21/6/2019;62Π_Α;462,00;001.01.03.014;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 500 ΓΡ.
148.384.406,00;21/6/2019;62Π_Α;462,00;001.01.03.025;ΤΟΠΑΣ 10EC 400 Κ.ΕΚ.
148.384.407,00;21/6/2019;62Π_Α;463,00;002.01.03.005;ΝΤΙΘΕΙΝ Μ-45 ΜΠΛΟΥ WP 1 ΚΙΛΟΥ
148.384.407,00;21/6/2019;62Π_Α;463,00;002.01.03.020;ΚΟΛΛΙΣ 20/10 SC 250 Κ.ΕΚ.
144.394.272,00;21/6/2019;62Π_Β;561,00;011.01.01.004;ΤΑΡΓΚΑ 5EC 1 ΛΙΤΡΟΥ
144.394.273,00;21/6/2019;62Π_Β;562,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
144.394.274,00;21/6/2019;62Π_Β;563,00;057.07.38.136;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΜΑΚΕΔΟΝΙΑ 54Θ.
144.394.274,00;21/6/2019;62Π_Β;563,00;007.01.04.002;ΑΜΠΑΜΕΚΤΙΝ 1,8 EC 10 K.EK.
144.394.274,00;21/6/2019;62Π_Β;563,00;023.01.03.002;ΜΠΟΡΝΤΟ ΦΕΡΤ 20ΒΥ 1 ΚΙΛΟΥ
144.394.274,00;21/6/2019;62Π_Β;563,00;057.07.34.218;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΑΡΛΕΚΙΝ 54Θ.
144.394.274,00;21/6/2019;62Π_Β;563,00;001.01.03.042;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 25 ΓΡ.
144.394.274,00;21/6/2019;62Π_Β;563,00;057.07.38.195;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖ ΕΜΒ ΝΙΛΟ/ΑΡΜΣΤΡΟΝΓΚ 54Θ.
144.394.275,00;21/6/2019;62Π_Β;564,00;011.01.03.002;ΑΛΙΕΤ 80WG 1 ΚΙΛΟΥ
140.384.374,00;22/6/2019;41Π_ΕΣ;59,00;023.05.53.001;ΛΙΠ.ΝΙΤΡ.ΑΣΒΕΣΤΙΟ ΚΡΥΣΤ.15% 25ΚΙΛΩΝ
140.384.374,00;22/6/2019;41Π_ΕΣ;59,00;001.01.03.014;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 500 ΓΡ.
140.384.374,00;22/6/2019;41Π_ΕΣ;59,00;001.01.03.047;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 1ΚΙΛΟΥ
140.384.374,00;22/6/2019;41Π_ΕΣ;59,00;012.01.01.015;ΜΙΣΤΡΑΛ 70WG 500 γρ.
140.384.375,00;22/6/2019;41Π_ΕΣ;59,00;023.05.53.001;ΛΙΠ.ΝΙΤΡ.ΑΣΒΕΣΤΙΟ ΚΡΥΣΤ.15% 25ΚΙΛΩΝ
140.384.375,00;22/6/2019;41Π_ΕΣ;59,00;001.01.03.014;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 500 ΓΡ.
140.384.375,00;22/6/2019;41Π_ΕΣ;59,00;001.01.03.047;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 1ΚΙΛΟΥ
140.384.375,00;22/6/2019;41Π_ΕΣ;59,00;012.01.01.015;ΜΙΣΤΡΑΛ 70WG 500 γρ.
140.384.374,00;22/6/2019;41Π_ΕΣ;59,00;001.01.03.025;ΤΟΠΑΣ 10EC 400 Κ.ΕΚ.
140.384.375,00;22/6/2019;41Π_ΕΣ;59,00;001.01.03.025;ΤΟΠΑΣ 10EC 400 Κ.ΕΚ.
140.384.374,00;22/6/2019;41Π_ΕΣ;59,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
140.384.374,00;22/6/2019;41Π_ΕΣ;59,00;012.01.01.038;ΜΙΣΤΡΑΛ 70WG 100 γρ.
140.384.375,00;22/6/2019;41Π_ΕΣ;59,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
140.384.375,00;22/6/2019;41Π_ΕΣ;59,00;012.01.01.038;ΜΙΣΤΡΑΛ 70WG 100 γρ.
140.384.378,00;22/6/2019;62Π;309,00;001.01.03.014;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 500 ΓΡ.
140.384.378,00;22/6/2019;62Π;309,00;002.01.03.020;ΚΟΛΛΙΣ 20/10 SC 250 Κ.ΕΚ.
140.384.379,00;22/6/2019;62Π;310,00;001.01.02.008;ΑΚΤΕΛΛΙΚ 50EC 500 Κ.ΕΚ.
148.384.408,00;22/6/2019;62Π_Α;464,00;023.05.53.001;ΛΙΠ.ΝΙΤΡ.ΑΣΒΕΣΤΙΟ ΚΡΥΣΤ.15% 25ΚΙΛΩΝ
148.384.409,00;22/6/2019;62Π_Α;465,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
148.384.410,00;22/6/2019;62Π_Α;466,00;066.01.01.003;ΚΛΙΝΙΚ 36SL 10 ΛΙΤΡΩΝ
148.384.410,00;22/6/2019;62Π_Α;466,00;001.01.01.014;ΦΟΥΖΙΛΕΙΤ 12,5EC 1 ΛΙΤΡΟΥ
148.384.411,00;22/6/2019;62Π_Α;467,00;028.05.57.004;ΚΛΕΒΕΡ ΒΟΡΙΟΥ - ΨΕΥΔΑΡΓΥΡΟΥ 1 ΚΙΛΟΥ
148.384.411,00;22/6/2019;62Π_Α;467,00;002.01.03.005;ΝΤΙΘΕΙΝ Μ-45 ΜΠΛΟΥ WP 1 ΚΙΛΟΥ
148.384.411,00;22/6/2019;62Π_Α;467,00;001.01.03.025;ΤΟΠΑΣ 10EC 400 Κ.ΕΚ.
148.384.411,00;22/6/2019;62Π_Α;467,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
148.384.412,00;22/6/2019;62Π_Α;468,00;042.01.01.001;ΡΟΝΤΕΟ 36SL 5ΛΙΤΡΩΝ
148.384.413,00;22/6/2019;62Π_Α;469,00;042.01.01.001;ΡΟΝΤΕΟ 36SL 5ΛΙΤΡΩΝ
148.384.415,00;22/6/2019;62Π_Α;470,00;066.01.01.014;ΚΛΙΝΙΚ 36SL 1 ΛΙΤΡΟΥ
148.384.415,00;22/6/2019;62Π_Α;470,00;001.01.03.024;ΤΟΠΑΣ 10EC 100 Κ.ΕΚ.
148.384.416,00;22/6/2019;62Π_Α;471,00;001.01.03.047;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 1ΚΙΛΟΥ
148.384.416,00;22/6/2019;62Π_Α;471,00;002.01.03.020;ΚΟΛΛΙΣ 20/10 SC 250 Κ.ΕΚ.
144.394.276,00;22/6/2019;62Π_Β;565,00;011.01.03.002;ΑΛΙΕΤ 80WG 1 ΚΙΛΟΥ
144.394.277,00;22/6/2019;62Π_Β;566,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
144.394.278,00;22/6/2019;62Π_Β;567,00;023.05.53.001;ΛΙΠ.ΝΙΤΡ.ΑΣΒΕΣΤΙΟ ΚΡΥΣΤ.15% 25ΚΙΛΩΝ
144.394.279,00;22/6/2019;62Π_Β;568,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
144.394.280,00;22/6/2019;62Π_Β;569,00;002.01.02.022;ΠΕΡΦΕΚΘΙΟΝ 40EC 1 ΛΙΤΡΟΥ
144.394.280,00;22/6/2019;62Π_Β;569,00;028.05.57.010;ΒΙΠ 60 (20-20-20) 2 ΚΙΛΩΝ
144.394.281,00;22/6/2019;62Π_Β;570,00;028.05.57.006;ΒΙΠ 1 (45-0-0) 8 ΚΙΛΩΝ
144.394.281,00;22/6/2019;62Π_Β;570,00;006.01.01.008;ΣΕΛΕΚΤ 24 EC 1 ΛΙΤΡΟΥ
144.394.281,00;22/6/2019;62Π_Β;570,00;003.01.05.009;ΣΑΝ ΟΙΛ 7Ε 99,1EC 1 ΛΙΤΡΟΥ
144.394.282,00;23/6/2019;62Π_Β;571,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
140.384.382,00;24/6/2019;62Π;311,00;012.05.55.004;ΛΙΠ.(12-7-36) AZURO 2 ΚΙΛΩΝ
140.384.382,00;24/6/2019;62Π;311,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
140.384.382,00;24/6/2019;62Π;311,00;099.05.54.001;ΛΙΠ.ΝΙΤΡ.ΚΑΛΙΟ ΚΟΚ.(13-0-46) 25ΚΙΛΩΝ
140.384.382,00;24/6/2019;62Π;311,00;028.05.57.010;ΒΙΠ 60 (20-20-20) 2 ΚΙΛΩΝ
140.384.382,00;24/6/2019;62Π;311,00;008.04.53.004;ΚΑΛΙ SOP 50 (+18S) 25 ΚΙΛΩΝ
140.384.383,00;24/6/2019;62Π;312,00;003.01.01.053;ΡΑΟΥΝΤΑΠ ΓΚΟΛΝΤ 36SL 1 ΛΙΤΡΟΥ
140.384.383,00;24/6/2019;62Π;312,00;066.01.01.014;ΚΛΙΝΙΚ 36SL 1 ΛΙΤΡΟΥ
140.384.383,00;24/6/2019;62Π;312,00;099.01.03.018;ΛΟΥΝΑ ΕΞΠΙΡΙΕΝΣ 400 SC 200Κ.ΕΚ.
140.384.383,00;24/6/2019;62Π;312,00;066.01.02.013;ΝΤΕΛΤΑΘΡΙΝ 2,5 EC 1 ΛΙΤΡΟΥ
140.384.383,00;24/6/2019;62Π;312,00;003.01.03.016;ΝΕΟΤΟΨΙΝ 70WG 250 ΓΡ.
140.384.384,00;24/6/2019;62Π;313,00;011.01.01.004;ΤΑΡΓΚΑ 5EC 1 ΛΙΤΡΟΥ
