Stfartro_Id;Παραστατικό;Αριθμός;Κωδικός Είδους;Αξία έκπτωσης εξαγωγών
12.331,00;1ΤΔΑ;2.216,00;XO.ΑΦΞΥ.028;2,37
12.331,00;1ΤΔΑ;2.216,00;ΣΤ.ΜΑΚΙ.009;2,05
12.331,00;1ΤΔΑ;2.216,00;ΤΣ.ΚΟΛΩ.431;0,00
12.331,00;1ΤΔΑ;2.216,00;ΤΣ.ΚΟΛΩ.224;1,96
12.332,00;1ΤΔΑ;2.217,00;ΧΠ.ΜΑΚΙ.001;0,00
12.332,00;1ΤΔΑ;2.217,00;ΧΠ.ΜΑΚΙ.003;0,00
12.333,00;1ΤΔΑ;2.218,00;WS.ΒΑΦΕ.001;0,00
12.333,00;1ΤΔΑ;2.218,00;WS.ΒΑΦΕ.002;0,00
12.333,00;1ΤΔΑ;2.218,00;ΤΣ.ΚΟΛΩ.116;0,00
12.333,00;1ΤΔΑ;2.218,00;ΣΤ.ΚΟΛΩ.288;0,00
12.333,00;1ΤΔΑ;2.218,00;ΤΣ.ΚΟΛΩ.089;0,00
12.333,00;1ΤΔΑ;2.218,00;ZX.ΒΑΦΕ.005;0,00
12.333,00;1ΤΔΑ;2.218,00;KM.ΑΔΥΝ.004;0,00
12.334,00;1ΤΔΑ;2.219,00;ΤΣ.ΚΟΛΩ.563;0,00
12.334,00;1ΤΔΑ;2.219,00;ΤΣ.ΚΟΛΩ.205;0,00
12.336,00;1ΤΔΑ;2.220,00;ΝΤ.ΜΑΚΙ.002;0,00
12.337,00;1ΤΔΑ;2.221,00;ZX.ΑΦΡΛ.079;0,00
12.337,00;1ΤΔΑ;2.221,00;ΤΣ.ΚΟΛΩ.538;0,00
12.337,00;1ΤΔΑ;2.221,00;ΣΤ.ΚΟΛΩ.097;0,00
12.337,00;1ΤΔΑ;2.221,00;ΧΠ.ΜΑΚΙ.001;0,00
12.337,00;1ΤΔΑ;2.221,00;ΑΝ.ΑΦΡΟ.029;0,00
12.337,00;1ΤΔΑ;2.221,00;ΑΝ.ΑΦΡΟ.066;0,00
12.337,00;1ΤΔΑ;2.221,00;WS.ΑΠΟΤ.028;0,00
12.337,00;1ΤΔΑ;2.221,00;ΚΑ.ΔΙΑΦ.080;0,00
12.337,00;1ΤΔΑ;2.221,00;ΤΣ.ΚΟΛΩ.442;0,00
12.337,00;1ΤΔΑ;2.221,00;WS.ΑΦΞΥ.004;0,00
12.338,00;1ΤΔΑ;2.222,00;XO.ΑΦΞΥ.028;0,00
12.339,00;1ΤΔΑ;2.223,00;ΚΑ.ΔΙΑΦ.039;0,00
12.340,00;1ΤΔΑ;2.224,00;XO.ΑΦΞΥ.062;0,00
12.340,00;1ΤΔΑ;2.224,00;ΑΝ.ΑΔΥΝ.019;0,00
12.341,00;1ΤΔΑ;2.225,00;ΚΑ.ΚΡΕΜ.018;0,00
12.342,00;1ΤΔΑ;2.226,00;ΑΝ.ΑΦΡΟ.029;0,00
12.342,00;1ΤΔΑ;2.226,00;ΣΜ.ΔΙΑΦ.006;0,00
12.342,00;1ΤΔΑ;2.226,00;ΚΑ.ΚΡΕΜ.011;0,00
12.343,00;1ΤΔΑ;2.227,00;KM.ΑΔΥΝ.016;0,00
12.343,00;1ΤΔΑ;2.227,00;WS.ΑΠΟΤ.045;0,00
12.343,00;1ΤΔΑ;2.227,00;ΚΑ.ΑΦΡΛ.007;0,00
12.343,00;1ΤΔΑ;2.227,00;ΡΝ.ΚΟΛΩ.034;0,00
12.343,00;1ΤΔΑ;2.227,00;XO.ΑΦΞΥ.073;0,00
12.343,00;1ΤΔΑ;2.227,00;ΣΤ.ΚΟΛΩ.332;0,00
12.343,00;1ΤΔΑ;2.227,00;ΣΤ.ΜΑΚΙ.003;0,00
12.343,00;1ΤΔΑ;2.227,00;DS.ΑΔΥΝ.055;0,00
12.343,00;1ΤΔΑ;2.227,00;ZX.ΔΙΑΦ.010;0,00
12.344,00;1ΤΔΑ;2.228,00;ΚΑ.ΑΠΟΣ.006;0,00
12.344,00;1ΤΔΑ;2.228,00;ΚΑ.ΟΔΟΝ.026;0,00
12.344,00;1ΤΔΑ;2.228,00;ΚΑ.ΟΔΟΝ.003;0,00
12.344,00;1ΤΔΑ;2.228,00;ΡΝ.ΟΔΟΝ.001;0,00
12.344,00;1ΤΔΑ;2.228,00;ΚΑ.ΣΑΜΠ.015;0,00
12.344,00;1ΤΔΑ;2.228,00;ΚΑ.ΑΔΥΝ.005;0,00
12.344,00;1ΤΔΑ;2.228,00;ΚΑ.ΟΔΟΝ.005;0,00
12.344,00;1ΤΔΑ;2.228,00;ΚΑ.ΖΕΛΕ.010;0,00
12.344,00;1ΤΔΑ;2.228,00;ZX.ΔΙΑΦ.010;0,00
12.344,00;1ΤΔΑ;2.228,00;ΚΑ.ΚΟΛΩ.001;0,00
12.344,00;1ΤΔΑ;2.228,00;XO.ΑΦΞΥ.070;0,00
12.345,00;1ΤΔΑ;2.229,00;ΒΛ.ΑΠΟΣ.005;0,00
12.345,00;1ΤΔΑ;2.229,00;ΣΤ.ΠΑΙΔ.002;0,00
12.345,00;1ΤΔΑ;2.229,00;ΣΤ.ΠΑΙΔ.001;0,00
12.345,00;1ΤΔΑ;2.229,00;ΑΝ.ΑΦΡΟ.088;0,00
12.345,00;1ΤΔΑ;2.229,00;WS.ΑΦΡΟ.004;0,00
12.345,00;1ΤΔΑ;2.229,00;ΑΝ.ΑΦΡΟ.086;0,00
12.345,00;1ΤΔΑ;2.229,00;WS.ΑΠΟΤ.093;0,00
12.345,00;1ΤΔΑ;2.229,00;ΒΛ.ΒΑΦΕ.053;0,00
12.345,00;1ΤΔΑ;2.229,00;WS.ΑΠΟΤ.097;0,00
12.345,00;1ΤΔΑ;2.229,00;ΚΑ.ΔΙΑΦ.100;0,00
12.345,00;1ΤΔΑ;2.229,00;WS.ΑΠΟΤ.096;0,00
12.345,00;1ΤΔΑ;2.229,00;ΑΝ.ΑΦΡΟ.085;0,00
12.345,00;1ΤΔΑ;2.229,00;WS.ΑΦΡΟ.005;0,00
12.345,00;1ΤΔΑ;2.229,00;DS.ΑΔΥΝ.025;0,00
12.345,00;1ΤΔΑ;2.229,00;ΤΣ.ΚΟΛΩ.321;0,00
12.345,00;1ΤΔΑ;2.229,00;ΧΠ.ΚΟΛΩ.084;0,00
12.345,00;1ΤΔΑ;2.229,00;ΧΠ.ΚΟΛΩ.084;0,00
12.345,00;1ΤΔΑ;2.229,00;ΒΛ.ΒΑΦΕ.064;0,00
12.345,00;1ΤΔΑ;2.229,00;ZX.ΒΑΦΕ.005;0,00
12.345,00;1ΤΔΑ;2.229,00;WS.ΑΠΟΤ.091;0,00
12.345,00;1ΤΔΑ;2.229,00;ΣΤ.ΜΑΚΙ.003;0,00
12.345,00;1ΤΔΑ;2.229,00;ΑΝ.ΑΔΥΝ.017;0,00
12.345,00;1ΤΔΑ;2.229,00;ΒΛ.ΑΦΡΟ.010;0,00
12.345,00;1ΤΔΑ;2.229,00;XO.ΑΦΞΥ.064;0,00
12.345,00;1ΤΔΑ;2.229,00;WS.ΑΠΟΤ.047;0,00
12.345,00;1ΤΔΑ;2.229,00;ΣΤ.ΚΟΛΩ.122;0,00
12.345,00;1ΤΔΑ;2.229,00;ΚΑ.ΚΟΛΩ.064;0,00
12.345,00;1ΤΔΑ;2.229,00;ΧΠ.ΑΦΡΟ.001;0,00
12.345,00;1ΤΔΑ;2.229,00;ΚΑ.ΑΦΞΥ.019;0,00
12.345,00;1ΤΔΑ;2.229,00;KM.ΑΠΟΣ.031;2,97
12.345,00;1ΤΔΑ;2.229,00;KM.ΑΠΟΣ.040;0,00
12.346,00;1ΤΔΑ;2.230,00;ΣΤ.ΑΦΡΛ.004;0,00
12.346,00;1ΤΔΑ;2.230,00;ΣΜ.ΔΙΑΦ.002;0,00
12.347,00;1ΤΔΑ;2.231,00;ΑΝ.ΑΔΥΝ.017;0,00
12.347,00;1ΤΔΑ;2.231,00;ΑΝ.ΑΦΡΟ.048;0,00
12.347,00;1ΤΔΑ;2.231,00;DS.ΑΔΥΝ.009;0,00
12.347,00;1ΤΔΑ;2.231,00;ΑΝ.ΑΦΡΟ.085;0,00
12.347,00;1ΤΔΑ;2.231,00;KM.ΑΔΥΝ.016;0,00
12.347,00;1ΤΔΑ;2.231,00;ΚΑ.ΔΙΑΦ.100;0,00
12.347,00;1ΤΔΑ;2.231,00;ΣΜ.ΔΙΑΦ.006;0,00
12.347,00;1ΤΔΑ;2.231,00;ΚΑ.ΟΔΟΝ.025;0,00
12.347,00;1ΤΔΑ;2.231,00;KM.ΑΔΥΝ.009;0,00
12.347,00;1ΤΔΑ;2.231,00;ΣΜ.ΚΟΛΩ.017;0,00
12.347,00;1ΤΔΑ;2.231,00;WS.ΑΠΟΤ.057;0,00
12.347,00;1ΤΔΑ;2.231,00;ΒΛ.ΒΑΦΕ.032;0,00
12.348,00;1ΤΔΑ;2.232,00;XO.ΑΠΟΤ.004;0,00
12.348,00;1ΤΔΑ;2.232,00;WS.ΑΠΟΤ.085;0,00
12.349,00;1ΤΔΑ;2.233,00;ΚΑ.ΚΟΛΩ.064;0,00
12.349,00;1ΤΔΑ;2.233,00;ΚΑ.ΚΟΛΩ.064;0,00
12.351,00;1ΤΔΑ;2.234,00;ZX.ΑΦΡΛ.033;0,00
12.351,00;1ΤΔΑ;2.234,00;ΣΤ.ΚΟΛΩ.003;0,00
12.351,00;1ΤΔΑ;2.234,00;ΣΤ.ΚΟΛΩ.079;0,00
12.352,00;1ΤΔΑ;2.235,00;ΣΤ.ΜΑΣΚ.023;0,00
12.352,00;1ΤΔΑ;2.235,00;ZX.ΑΦΡΛ.064;0,00
12.352,00;1ΤΔΑ;2.235,00;ZX.ΜΑΣΚ.004;0,00
12.353,00;1ΤΔΑ;2.236,00;ZX.ΑΔΥΝ.010;0,00
12.353,00;1ΤΔΑ;2.236,00;ΚΑ.ΔΙΑΦ.039;0,00
12.353,00;1ΤΔΑ;2.236,00;XO.ΚΡΕΜ.004;0,00
12.353,00;1ΤΔΑ;2.236,00;ΚΑ.ΚΡΕΜ.009;0,00
12.353,00;1ΤΔΑ;2.236,00;ΣΤ.ΚΟΛΩ.345;0,00
12.353,00;1ΤΔΑ;2.236,00;ΑΝ.ΑΔΥΝ.017;0,00
12.353,00;1ΤΔΑ;2.236,00;ΛΗ.ΜΑΚΙ.012;2,21
12.353,00;1ΤΔΑ;2.236,00;ΤΣ.ΚΟΛΩ.336;1,20
12.353,00;1ΤΔΑ;2.236,00;ΤΣ.ΚΟΛΩ.158;1,13
12.353,00;1ΤΔΑ;2.236,00;ΤΣ.ΚΟΛΩ.636;1,20
12.353,00;1ΤΔΑ;2.236,00;ΤΣ.ΚΟΛΩ.350;1,10
12.354,00;1ΤΔΑ;2.237,00;KM.ΑΔΥΝ.006;0,00
12.355,00;1ΤΔΑ;2.238,00;ΣΤ.ΜΑΣΚ.003;0,00
12.355,00;1ΤΔΑ;2.238,00;ΧΠ.ΜΑΚΙ.003;0,00
12.355,00;1ΤΔΑ;2.238,00;ΧΠ.ΜΑΚΙ.001;0,00
12.356,00;1ΤΔΑ;2.239,00;ΣΤ.ΜΑΣΚ.003;0,00
12.357,00;1ΤΔΑ;2.240,00;ΧΠ.ΜΑΚΙ.003;0,00
12.358,00;1ΤΔΑ;2.241,00;ΚΑ.ΚΟΛΩ.009;0,00
12.363,00;1ΤΔΑ;2.242,00;ΣΤ.ΜΑΣΚ.025;0,00
12.364,00;1ΤΔΑ;2.243,00;ΧΠ.ΜΑΚΙ.001;11,22
12.364,00;1ΤΔΑ;2.243,00;ΣΤ.ΜΑΣΚ.023;1,79
12.364,00;1ΤΔΑ;2.243,00;ΑΝ.ΑΦΡΟ.055;1,79
12.364,00;1ΤΔΑ;2.243,00;ZX.ΜΑΣΚ.004;1,79
12.364,00;1ΤΔΑ;2.243,00;ΣΤ.ΜΑΣΚ.025;1,79
12.364,00;1ΤΔΑ;2.243,00;ΣΤ.ΜΑΣΚ.001;0,74
12.364,00;1ΤΔΑ;2.243,00;ΧΠ.ΜΑΚΙ.002;3,90
12.364,00;1ΤΔΑ;2.243,00;ΛΗ.ΜΑΚΙ.012;2,21
12.364,00;1ΤΔΑ;2.243,00;ΒΛ.ΒΑΦΕ.023;0,00
12.364,00;1ΤΔΑ;2.243,00;ΒΛ.ΒΑΦΕ.032;0,00
12.365,00;1ΤΔΑ;2.244,00;ΚΑ.ΒΑΦΕ.013;0,00
12.365,00;1ΤΔΑ;2.244,00;ZX.ΑΔΥΝ.006;0,00
12.366,00;1ΤΔΑ;2.245,00;ΒΛ.ΑΦΡΟ.010;0,00
12.366,00;1ΤΔΑ;2.245,00;ΚΑ.ΒΑΦΕ.013;0,00
12.366,00;1ΤΔΑ;2.245,00;ΑΝ.ΑΔΥΝ.019;0,00
12.367,00;1ΤΔΑ;2.246,00;ZX.ΑΦΡΛ.033;0,00
12.367,00;1ΤΔΑ;2.246,00;ZX.ΑΦΡΛ.034;0,00
12.367,00;1ΤΔΑ;2.246,00;ΛΗ.ΜΑΚΙ.012;0,55
12.367,00;1ΤΔΑ;2.246,00;XO.ΑΦΞΥ.021;0,00
12.367,00;1ΤΔΑ;2.246,00;ΛΗ.ΜΑΚΙ.001;0,45
12.368,00;1ΤΔΑ;2.247,00;ΚΑ.ΚΡΕΜ.021;0,00
12.368,00;1ΤΔΑ;2.247,00;ΚΑ.ΔΙΑΦ.100;0,00
12.368,00;1ΤΔΑ;2.247,00;WS.ΑΠΟΤ.096;0,00
12.368,00;1ΤΔΑ;2.247,00;ΑΝ.ΑΦΡΟ.085;0,00
12.368,00;1ΤΔΑ;2.247,00;ΒΛ.ΒΑΦΕ.053;0,00
12.368,00;1ΤΔΑ;2.247,00;XO.ΑΦΞΥ.073;0,00
12.368,00;1ΤΔΑ;2.247,00;ΒΛ.ΒΑΦΕ.036;0,00
12.368,00;1ΤΔΑ;2.247,00;WS.ΑΠΟΤ.050;0,00
12.368,00;1ΤΔΑ;2.247,00;ΒΛ.ΒΑΦΕ.036;0,00
12.370,00;1ΤΔΑ;2.248,00;ΧΠ.ΜΑΚΙ.001;0,00
12.370,00;1ΤΔΑ;2.248,00;ΣΜ.ΚΟΛΩ.030;0,00
12.370,00;1ΤΔΑ;2.248,00;ΛΗ.ΜΑΚΙ.008;0,39
12.370,00;1ΤΔΑ;2.248,00;ΒΛ.ΒΑΦΕ.036;0,00
12.370,00;1ΤΔΑ;2.248,00;DS.ΑΔΥΝ.057;0,00
12.370,00;1ΤΔΑ;2.248,00;ΑΝ.ΒΑΦΕ.031;0,00
12.370,00;1ΤΔΑ;2.248,00;ΚΑ.ΚΟΛΩ.064;0,00
12.370,00;1ΤΔΑ;2.248,00;ΚΑ.ΒΑΦΕ.013;0,00
12.371,00;1ΤΔΑ;2.249,00;ΣΜ.ΔΙΑΦ.006;6,21
12.380,00;1ΤΔΑ;2.250,00;ΝΤ.ΜΑΚΙ.002;0,00
12.380,00;1ΤΔΑ;2.250,00;ΚΑ.ΑΦΡΛ.002;0,00
12.380,00;1ΤΔΑ;2.250,00;ΚΑ.ΔΙΑΦ.004;0,00
12.381,00;1ΤΔΑ;2.251,00;ΣΤ.ΚΡΕΜ.043;0,00
12.381,00;1ΤΔΑ;2.251,00;ΚΑ.ΚΡΕΜ.011;0,00
12.381,00;1ΤΔΑ;2.251,00;ΚΑ.ΑΠΟΣ.006;0,00
12.381,00;1ΤΔΑ;2.251,00;ΚΑ.ΜΑΚΙ.001;0,00
12.381,00;1ΤΔΑ;2.251,00;ΚΑ.ΑΦΞΥ.002;0,00
12.381,00;1ΤΔΑ;2.251,00;ΧΠ.ΑΦΡΟ.001;0,00
12.381,00;1ΤΔΑ;2.251,00;ΣΤ.ΑΠΟΣ.002;0,00
12.381,00;1ΤΔΑ;2.251,00;ΣΜ.ΔΙΑΦ.002;0,00
12.381,00;1ΤΔΑ;2.251,00;ΣΜ.ΔΙΑΦ.006;0,00
12.381,00;1ΤΔΑ;2.251,00;ΑΝ.ΑΦΡΟ.029;0,00
12.381,00;1ΤΔΑ;2.251,00;ΚΑ.ΑΠΟΣ.021;8,40
12.381,00;1ΤΔΑ;2.251,00;ZX.ΑΦΡΛ.027;0,00
12.381,00;1ΤΔΑ;2.251,00;ΑΝ.ΑΦΡΟ.031;0,00
12.381,00;1ΤΔΑ;2.251,00;ΣΤ.ΜΑΣΚ.018;0,00
12.381,00;1ΤΔΑ;2.251,00;ZX.ΑΦΡΛ.064;0,00
12.381,00;1ΤΔΑ;2.251,00;ΣΤ.ΜΑΣΚ.003;0,00
12.381,00;1ΤΔΑ;2.251,00;ΣΤ.ΜΑΣΚ.002;0,00
12.381,00;1ΤΔΑ;2.251,00;ΣΤ.ΜΑΣΚ.023;0,00
12.381,00;1ΤΔΑ;2.251,00;ΣΤ.ΜΑΣΚ.027;0,00
12.381,00;1ΤΔΑ;2.251,00;XO.ΑΔΥΝ.011;0,00
12.381,00;1ΤΔΑ;2.251,00;XO.ΑΦΡΛ.001;0,00
12.381,00;1ΤΔΑ;2.251,00;ΧΠ.ΜΑΚΙ.003;0,00
12.381,00;1ΤΔΑ;2.251,00;ΣΤ.ΜΑΣΚ.022;0,00
12.381,00;1ΤΔΑ;2.251,00;KM.ΑΔΥΝ.006;0,00
12.381,00;1ΤΔΑ;2.251,00;ΣΤ.ΜΑΣΚ.006;0,00
12.383,00;1ΤΔΑ;2.252,00;ΣΤ.ΜΑΣΚ.001;0,00
12.385,00;1ΤΔΑ;2.253,00;ΚΑ.ΑΠΟΣ.007;0,00
12.385,00;1ΤΔΑ;2.253,00;ΚΑ.ΑΠΟΣ.002;0,00
12.385,00;1ΤΔΑ;2.253,00;ΒΛ.ΑΦΡΟ.004;0,00
12.385,00;1ΤΔΑ;2.253,00;ΚΑ.ΑΠΟΣ.021;0,00
12.385,00;1ΤΔΑ;2.253,00;XO.ΑΦΞΥ.021;0,00
12.385,00;1ΤΔΑ;2.253,00;ΚΑ.ΑΠΟΤ.007;2,46
12.385,00;1ΤΔΑ;2.253,00;ΚΑ.ΑΠΟΤ.012;3,97
12.385,00;1ΤΔΑ;2.253,00;ZX.ΑΦΡΛ.026;0,00
12.385,00;1ΤΔΑ;2.253,00;ZX.ΑΦΡΛ.043;0,00
12.385,00;1ΤΔΑ;2.253,00;WS.ΑΦΡΟ.002;0,00
12.385,00;1ΤΔΑ;2.253,00;KM.ΑΠΟΣ.037;0,00
12.385,00;1ΤΔΑ;2.253,00;ΚΑ.ΔΙΑΦ.078;0,00
12.385,00;1ΤΔΑ;2.253,00;ZX.ΑΦΡΛ.010;0,00
12.385,00;1ΤΔΑ;2.253,00;ZX.ΑΦΡΛ.010;0,00
12.385,00;1ΤΔΑ;2.253,00;XO.ΑΦΡΛ.004;0,00
12.385,00;1ΤΔΑ;2.253,00;ZX.ΑΦΡΛ.068;0,00
12.385,00;1ΤΔΑ;2.253,00;XO.ΑΦΞΥ.063;0,00
12.385,00;1ΤΔΑ;2.253,00;ΑΝ.ΑΦΡΟ.070;0,00
12.385,00;1ΤΔΑ;2.253,00;ΒΛ.ΒΑΦΕ.065;0,00
12.385,00;1ΤΔΑ;2.253,00;ΚΑ.ΒΑΦΕ.015;0,00
12.385,00;1ΤΔΑ;2.253,00;ΧΠ.ΜΑΚΙ.003;0,00
12.385,00;1ΤΔΑ;2.253,00;ΧΠ.ΜΑΚΙ.001;0,00
12.386,00;1ΤΔΑ;2.254,00;ΚΑ.ΚΡΕΜ.021;0,00
12.387,00;1ΤΔΑ;2.255,00;ΝΤ.ΜΑΚΙ.002;0,00
12.387,00;1ΤΔΑ;2.255,00;ΚΑ.ΚΟΛΩ.065;0,00
12.387,00;1ΤΔΑ;2.255,00;ΚΑ.ΚΟΛΩ.065;10,00
12.387,00;1ΤΔΑ;2.255,00;WS.ΑΠΟΤ.058;0,00
12.387,00;1ΤΔΑ;2.255,00;WS.ΑΠΟΤ.058;8,70
12.388,00;1ΤΔΑ;2.256,00;ΒΛ.ΒΑΦΕ.036;0,00
12.389,00;1ΤΔΑ;2.257,00;ΣΤ.ΚΟΛΩ.003;0,00
12.389,00;1ΤΔΑ;2.257,00;ΛΗ.ΚΡΕΜ.013;0,39
12.389,00;1ΤΔΑ;2.257,00;ΛΗ.ΚΡΕΜ.014;0,41
12.389,00;1ΤΔΑ;2.257,00;DS.ΑΔΥΝ.013;0,00
12.389,00;1ΤΔΑ;2.257,00;ΝΤ.ΜΑΚΙ.002;0,00
12.389,00;1ΤΔΑ;2.257,00;ΧΠ.ΜΑΣΚ.002;0,00
12.390,00;1ΤΔΑ;2.258,00;ZX.ΜΑΣΚ.004;0,00
12.390,00;1ΤΔΑ;2.258,00;ΣΤ.ΜΑΣΚ.001;0,00
12.390,00;1ΤΔΑ;2.258,00;ΣΤ.ΜΑΣΚ.016;0,00
12.390,00;1ΤΔΑ;2.258,00;ΤΣ.ΜΑΣΚ.003;0,00
12.390,00;1ΤΔΑ;2.258,00;ΚΑ.ΑΠΟΤ.006;1,90
12.390,00;1ΤΔΑ;2.258,00;ΚΑ.ΑΠΟΤ.007;1,23
12.391,00;1ΤΔΑ;2.259,00;ΣΜ.ΑΠΟΣ.002;0,00
12.391,00;1ΤΔΑ;2.259,00;ΚΑ.ΚΟΛΩ.003;0,00
12.391,00;1ΤΔΑ;2.259,00;ΚΑ.ΑΠΟΣ.006;0,00
12.391,00;1ΤΔΑ;2.259,00;ΣΜ.ΜΑΚΙ.001;0,00
12.391,00;1ΤΔΑ;2.259,00;ΣΤ.ΜΑΣΚ.001;0,00
12.391,00;1ΤΔΑ;2.259,00;ΣΤ.ΜΑΣΚ.002;0,00
12.391,00;1ΤΔΑ;2.259,00;XO.ΑΔΥΝ.011;0,00
12.391,00;1ΤΔΑ;2.259,00;ΣΤ.ΜΑΣΚ.023;0,00
12.391,00;1ΤΔΑ;2.259,00;ZX.ΑΦΡΛ.064;0,00
12.391,00;1ΤΔΑ;2.259,00;ΣΤ.ΔΙΑΦ.038;0,00
12.391,00;1ΤΔΑ;2.259,00;ΣΤ.ΚΟΛΩ.337;0,00
12.391,00;1ΤΔΑ;2.259,00;ZX.ΑΦΡΛ.027;0,00
12.391,00;1ΤΔΑ;2.259,00;ΑΝ.ΑΦΡΟ.031;0,00
12.391,00;1ΤΔΑ;2.259,00;ΣΤ.ΜΑΣΚ.018;0,00
12.391,00;1ΤΔΑ;2.259,00;ΣΤ.ΜΑΣΚ.027;0,00
12.391,00;1ΤΔΑ;2.259,00;ΧΠ.ΜΑΚΙ.003;0,00
12.391,00;1ΤΔΑ;2.259,00;KM.ΜΑΚΙ.017;0,00
12.391,00;1ΤΔΑ;2.259,00;ΧΠ.ΜΑΚΙ.001;0,00
12.391,00;1ΤΔΑ;2.259,00;XO.ΑΦΡΛ.001;0,00
12.391,00;1ΤΔΑ;2.259,00;ΣΤ.ΜΑΚΙ.003;0,00
12.391,00;1ΤΔΑ;2.259,00;ΣΤ.ΚΡΕΜ.043;0,00
12.391,00;1ΤΔΑ;2.259,00;ΣΤ.ΚΡΕΜ.034;0,00
12.391,00;1ΤΔΑ;2.259,00;ΚΑ.ΚΡΕΜ.011;0,00
12.391,00;1ΤΔΑ;2.259,00;WS.ΑΠΟΤ.058;0,00
12.391,00;1ΤΔΑ;2.259,00;ΧΠ.ΑΦΡΟ.001;0,00
12.391,00;1ΤΔΑ;2.259,00;ΚΑ.ΟΔΟΝ.027;0,00
12.391,00;1ΤΔΑ;2.259,00;ΤΣ.ΚΟΛΩ.234;0,00
12.391,00;1ΤΔΑ;2.259,00;ΣΜ.ΔΙΑΦ.006;0,00
12.393,00;1ΤΔΑ;2.260,00;ZX.ΑΦΡΛ.026;0,00
12.393,00;1ΤΔΑ;2.260,00;ΝΤ.ΜΑΚΙ.002;0,00
12.394,00;1ΤΔΑ;2.261,00;ΚΑ.ΑΔΥΝ.026;1,98
12.396,00;1ΤΔΑ;2.262,00;ΣΤ.ΚΟΛΩ.011;0,00
12.396,00;1ΤΔΑ;2.262,00;ΣΤ.ΚΟΛΩ.009;0,00
12.396,00;1ΤΔΑ;2.262,00;ΣΤ.ΚΟΛΩ.007;0,00
12.396,00;1ΤΔΑ;2.262,00;ΣΤ.ΚΟΛΩ.033;0,00
12.396,00;1ΤΔΑ;2.262,00;ΣΤ.ΚΟΛΩ.220;0,00
12.396,00;1ΤΔΑ;2.262,00;ΣΤ.ΑΔΥΝ.004;0,00
12.397,00;1ΤΔΑ;2.263,00;ΝΤ.ΜΑΚΙ.002;0,00
12.399,00;1ΤΔΑ;2.264,00;ΛΗ.ΜΑΚΙ.007;1,25
12.399,00;1ΤΔΑ;2.264,00;XO.ΑΦΡΛ.001;0,00
12.400,00;1ΤΔΑ;2.265,00;ΜΧ.ΒΑΦΕ.002;0,00
12.400,00;1ΤΔΑ;2.265,00;ΚΑ.ΔΙΑΦ.039;0,00
12.400,00;1ΤΔΑ;2.265,00;ΧΠ.ΜΑΚΙ.001;0,00
12.401,00;1ΤΔΑ;2.266,00;ΝΤ.ΜΑΚΙ.002;2,93
12.401,00;1ΤΔΑ;2.266,00;ΚΑ.ΚΟΛΩ.064;0,00
12.401,00;1ΤΔΑ;2.266,00;ΚΑ.ΚΟΛΩ.064;0,00
12.401,00;1ΤΔΑ;2.266,00;ΣΤ.ΜΑΣΚ.019;0,00
12.402,00;1ΤΔΑ;2.267,00;ΣΤ.ΚΡΕΜ.048;0,00
12.403,00;1ΤΔΑ;2.268,00;ΧΠ.ΜΑΚΙ.003;0,00
12.403,00;1ΤΔΑ;2.268,00;ΧΠ.ΜΑΚΙ.001;0,00
12.403,00;1ΤΔΑ;2.268,00;ΣΤ.ΜΑΣΚ.018;0,00
12.404,00;1ΤΔΑ;2.269,00;ΚΑ.ΚΡΕΜ.012;0,00
12.405,00;1ΤΔΑ;2.270,00;ΣΤ.ΜΑΣΚ.003;0,00
12.405,00;1ΤΔΑ;2.270,00;ZX.ΜΑΣΚ.004;0,00
12.405,00;1ΤΔΑ;2.270,00;ΚΑ.ΑΠΟΤ.006;0,00
12.405,00;1ΤΔΑ;2.270,00;ΚΑ.ΜΑΚΙ.001;0,00
12.405,00;1ΤΔΑ;2.270,00;ΝΤ.ΜΑΚΙ.002;5,85
12.405,00;1ΤΔΑ;2.270,00;ΣΤ.ΚΡΕΜ.061;3,23
12.405,00;1ΤΔΑ;2.270,00;ΛΗ.ΜΑΚΙ.007;0,75
12.405,00;1ΤΔΑ;2.270,00;ΡΝ.ΔΙΑΦ.017;0,00
12.405,00;1ΤΔΑ;2.270,00;ΒΛ.ΒΑΦΕ.032;0,00
12.405,00;1ΤΔΑ;2.270,00;ΧΠ.ΜΑΚΙ.003;0,00
12.405,00;1ΤΔΑ;2.270,00;ΣΤ.ΜΑΚΙ.010;0,00
12.405,00;1ΤΔΑ;2.270,00;ΤΣ.ΚΟΛΩ.116;0,00
12.406,00;1ΤΔΑ;2.271,00;ΣΤ.ΜΑΣΚ.001;0,00
12.406,00;1ΤΔΑ;2.271,00;ΣΤ.ΜΑΣΚ.018;0,00
12.406,00;1ΤΔΑ;2.271,00;ΧΠ.ΜΑΚΙ.003;0,00
12.406,00;1ΤΔΑ;2.271,00;ΚΑ.ΚΟΛΩ.064;0,00
12.406,00;1ΤΔΑ;2.271,00;ΚΑ.ΚΟΛΩ.064;0,00
12.407,00;1ΤΔΑ;2.272,00;ΧΠ.ΜΑΚΙ.001;0,00
12.408,00;1ΤΔΑ;2.273,00;ΚΑ.ΑΠΟΣ.006;0,00
12.408,00;1ΤΔΑ;2.273,00;ΚΑ.ΟΔΟΝ.010;0,00
12.408,00;1ΤΔΑ;2.273,00;ΚΑ.ΟΔΟΝ.017;0,00
