Stfartro_Id;Ημερομηνία;Παραστατικό;Αριθμός;Κωδικός Είδους;Περιγραφή είδους
11.002.654,00;10/8/2013;64Π_A;270,00;005.01.02.016;ΚΟΡΑΤΖΕΝ 20SL 500 Κ.ΕΚ.
10.001.141,00;12/8/2013;62Π;615,00;012.01.03.007;ΤΡΙΜΑΝΓΚΟΛ 80 WP 25 ΚΙΛΩΝ
10.001.142,00;12/8/2013;62Π;616,00;012.01.03.007;ΤΡΙΜΑΝΓΚΟΛ 80 WP 25 ΚΙΛΩΝ
10.001.143,00;12/8/2013;62Π;617,00;057.07.34.384;ΣΠΟΡ/ΤΟ ΛΑΧΑΝΟ ΤΑΟΥΡΟΥΣ 330Θ.
10.001.145,00;12/8/2013;62Π;618,00;057.07.34.180;ΣΠΟΡ/ΤΟ ΛΑΧΑΝΟ ΓΚΡΑΝ ΣΛΑΜ 330Θ.
10.001.145,00;12/8/2013;62Π;618,00;057.07.34.183;ΣΠΟΡ/ΤΟ ΚΟΥΝΟΥΠΙΔΙ ΙΝΚΛΑΪΝ (330Θ.)
10.001.145,00;12/8/2013;62Π;618,00;057.07.34.182;ΣΠΟΡ/ΤΟ ΜΠΡΟΚΟΛΟ ΜΑΡΑΘΩΝ (330Θ.)
10.001.147,00;12/8/2013;62Π;619,00;012.01.03.007;ΤΡΙΜΑΝΓΚΟΛ 80 WP 25 ΚΙΛΩΝ
10.001.148,00;12/8/2013;62Π;620,00;012.01.03.007;ΤΡΙΜΑΝΓΚΟΛ 80 WP 25 ΚΙΛΩΝ
10.001.149,00;12/8/2013;62Π;621,00;020.01.07.001;ΚΡΟΠ ΣΕΤ 300 Κ.ΕΚ.
10.001.149,00;12/8/2013;62Π;621,00;003.01.02.004;ΠΡΟΦΙΛ 20SP 550 ΓΡ.
10.001.149,00;12/8/2013;62Π;621,00;066.01.01.016;ΝΟΥΚΟΥΑΤ 20 SL 5ΛΙΤΡΩΝ
10.001.149,00;12/8/2013;62Π;621,00;017.01.02.001;ΣΑΙΠΕΡΚΙΛ 10EC 1 ΛΙΤΡΟΥ
10.001.150,00;12/8/2013;62Π;622,00;058.03.53.001;ΛΙΠ.(34,5-0-0) 40 ΚΙΛΩΝ
10.001.150,00;12/8/2013;62Π;622,00;023.03.54.001;ΛΙΠ.ΝΙΤΡ. ΚΑΛΙΟ ΚΡΥΣΤ.13%25ΚΙΛΩΝ
11.002.660,00;12/8/2013;62Π_A;4.929,00;002.01.07.005;ΠΙΞ 5SL 1 ΛΙΤΡΟΥ
11.002.660,00;12/8/2013;62Π_A;4.929,00;001.01.01.014;ΦΟΥΖΙΛΕΙΤ 12,5EC 1 ΛΙΤΡΟΥ
11.002.660,00;12/8/2013;62Π_A;4.929,00;066.01.01.002;ΚΛΙΝΙΚ 36SL 25 ΛΙΤΡΩΝ
11.002.660,00;12/8/2013;62Π_A;4.929,00;028.05.57.008;ΒΙΠ 3 (13-8-40) 2 ΚΙΛΩΝ
11.002.662,00;12/8/2013;62Π_A;4.930,00;005.01.02.013;ΚΟΡΑΤΖΕΝ 20SL 200 Κ.ΕΚ.
11.002.663,00;12/8/2013;62Π_A;4.931,00;005.01.02.013;ΚΟΡΑΤΖΕΝ 20SL 200 Κ.ΕΚ.
11.002.664,00;12/8/2013;71Π_A;251,00;002.01.06.001;ΣΤΟΡΜ (ΚΗΡΩΔΗ ΤΕΜ. 4 ΓΡ.) 112 ΓΡ.
11.002.665,00;13/8/2013;62Π_A;4.932,00;005.01.02.013;ΚΟΡΑΤΖΕΝ 20SL 200 Κ.ΕΚ.
11.002.665,00;13/8/2013;62Π_A;4.932,00;017.01.02.001;ΣΑΙΠΕΡΚΙΛ 10EC 1 ΛΙΤΡΟΥ
11.002.668,00;13/8/2013;62Π_A;4.933,00;005.01.02.016;ΚΟΡΑΤΖΕΝ 20SL 500 Κ.ΕΚ.
11.002.669,00;13/8/2013;62Π_A;4.934,00;002.01.07.005;ΠΙΞ 5SL 1 ΛΙΤΡΟΥ
11.002.669,00;13/8/2013;62Π_A;4.934,00;001.01.02.071;ΝΙΝΖΑ 2,5 WG 1 ΚΙΛΟΥ
11.002.670,00;13/8/2013;62Π_A;4.935,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
11.002.670,00;13/8/2013;62Π_A;4.935,00;017.01.02.001;ΣΑΙΠΕΡΚΙΛ 10EC 1 ΛΙΤΡΟΥ
10.001.151,00;13/8/2013;71Π;741,00;002.01.02.022;ΠΕΡΦΕΚΘΙΟΝ 40EC 1 ΛΙΤΡΟΥ
10.001.152,00;13/8/2013;71Π;742,00;002.01.02.022;ΠΕΡΦΕΚΘΙΟΝ 40EC 1 ΛΙΤΡΟΥ
10.001.153,00;13/8/2013;71Π;743,00;001.01.02.044;ΑΙΚΟΝ 2,5CS 80 Κ.ΕΚ.
11.002.671,00;13/8/2013;71Π_A;252,00;066.01.01.014;ΚΛΙΝΙΚ 36SL 1 ΛΙΤΡΟΥ
10.001.158,00;16/8/2013;62Π;623,00;020.01.07.001;ΚΡΟΠ ΣΕΤ 300 Κ.ΕΚ.
10.001.158,00;16/8/2013;62Π;623,00;006.01.02.034;ΣΑΙΠΕΡΚΙΛ ΜΑΞ 50 EC 200 Κ.ΕΚ.
10.001.159,00;16/8/2013;62Π;624,00;003.01.02.003;ΠΡΟΦΙΛ 20SG 300 ΓΡ. (2x150)
10.001.160,00;16/8/2013;62Π;625,00;006.01.02.034;ΣΑΙΠΕΡΚΙΛ ΜΑΞ 50 EC 200 Κ.ΕΚ.
10.001.160,00;16/8/2013;62Π;625,00;028.05.57.010;ΒΙΠ 60 (20-20-20) 2 ΚΙΛΩΝ
10.001.164,00;16/8/2013;62Π;626,00;031.05.53.001;ΛΙΠ.ΝΙΤΡ.ΑΣΒΕΣΤΙΟ ΚΟΚ.15,5% 25 ΚΙΛΩΝ
11.002.673,00;16/8/2013;62Π_A;4.936,00;003.01.01.056;ΡΑΟΥΝΤΑΠ ΓΚΟΛΝΤ 36SL 15 ΛΙΤΡΩΝ
11.002.674,00;16/8/2013;62Π_A;4.937,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
10.001.165,00;16/8/2013;71Π;744,00;002.01.02.025;ΣΥΡΕΝ 5G 1 ΚΙΛΟΥ
10.001.165,00;16/8/2013;71Π;744,00;002.01.02.028;ΣΥΡΕΝ 5G 200 ΓΡΑΜΜΑΡΙΩΝ
10.001.165,00;16/8/2013;71Π;744,00;002.01.02.022;ΠΕΡΦΕΚΘΙΟΝ 40EC 1 ΛΙΤΡΟΥ
10.001.165,00;16/8/2013;71Π;744,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
10.001.165,00;16/8/2013;71Π;744,00;004.01.02.014;ΡΕΛΝΤΑΝ 2E 100 Κ.ΕΚ.
10.001.165,00;16/8/2013;71Π;744,00;002.01.06.001;ΣΤΟΡΜ (ΚΗΡΩΔΗ ΤΕΜ. 4 ΓΡ.) 112 ΓΡ.
10.001.165,00;16/8/2013;71Π;744,00;031.05.53.001;ΛΙΠ.ΝΙΤΡ.ΑΣΒΕΣΤΙΟ ΚΟΚ.15,5% 25 ΚΙΛΩΝ
10.001.165,00;16/8/2013;71Π;744,00;002.01.02.011;ΦΕΝΤΟΝΑ 6SC 50 Κ.ΕΚ.
11.002.678,00;17/8/2013;62Π_A;4.938,00;005.01.02.013;ΚΟΡΑΤΖΕΝ 20SL 200 Κ.ΕΚ.
11.002.679,00;17/8/2013;62Π_A;4.939,00;005.01.02.013;ΚΟΡΑΤΖΕΝ 20SL 200 Κ.ΕΚ.
11.002.680,00;17/8/2013;62Π_A;4.940,00;005.01.02.013;ΚΟΡΑΤΖΕΝ 20SL 200 Κ.ΕΚ.
11.002.681,00;17/8/2013;62Π_A;4.941,00;004.01.02.020;ΛΕΙΖΕΡ 480SC 50 Κ.ΕΚ.
11.002.681,00;17/8/2013;62Π_A;4.941,00;028.05.57.010;ΒΙΠ 60 (20-20-20) 2 ΚΙΛΩΝ
11.002.682,00;17/8/2013;62Π_A;4.942,00;006.05.57.006;ΕΝΕΡΓΚΟ 1 ΛΙΤΡΟΥ
11.002.682,00;17/8/2013;62Π_A;4.942,00;005.01.02.013;ΚΟΡΑΤΖΕΝ 20SL 200 Κ.ΕΚ.
11.002.683,00;17/8/2013;62Π_A;4.943,00;002.01.07.005;ΠΙΞ 5SL 1 ΛΙΤΡΟΥ
11.002.683,00;17/8/2013;62Π_A;4.943,00;066.01.07.001;ΤΖΙΝ 5 AS 1 ΛΙΤΡΟΥ
11.002.686,00;17/8/2013;62Π_A;4.944,00;002.01.07.005;ΠΙΞ 5SL 1 ΛΙΤΡΟΥ
11.002.686,00;17/8/2013;62Π_A;4.944,00;007.01.04.002;ΑΜΠΑΜΕΚΤΙΝ 1,8 EC 10 K.EK.
11.002.686,00;17/8/2013;62Π_A;4.944,00;017.01.02.001;ΣΑΙΠΕΡΚΙΛ 10EC 1 ΛΙΤΡΟΥ
11.002.686,00;17/8/2013;62Π_A;4.944,00;001.01.02.071;ΝΙΝΖΑ 2,5 WG 1 ΚΙΛΟΥ
11.002.687,00;17/8/2013;62Π_A;4.945,00;017.01.02.001;ΣΑΙΠΕΡΚΙΛ 10EC 1 ΛΙΤΡΟΥ
11.002.688,00;17/8/2013;62Π_A;4.946,00;002.01.10.001;ΜΕΤΑΒΕΤ 5GB 500 ΓΡ.
11.002.688,00;17/8/2013;62Π_A;4.946,00;099.01.06.005;ΜΠΡΟΜΑΝΤΙΟΛΟΝ ΖΑΡΙ 200ΓΡ.
11.002.688,00;17/8/2013;62Π_A;4.946,00;006.01.02.032;ΤΕΡΜΙΝΟΒΑ 48EC 1 ΛΙΤΡΟΥ
11.002.688,00;17/8/2013;62Π_A;4.946,00;003.01.02.001;ΠΡΟΦΙΛ 20SG 10 ΓΡ.
11.002.688,00;17/8/2013;62Π_A;4.946,00;007.01.04.002;ΑΜΠΑΜΕΚΤΙΝ 1,8 EC 10 K.EK.
11.002.688,00;17/8/2013;62Π_A;4.946,00;057.07.34.180;ΣΠΟΡ/ΤΟ ΛΑΧΑΝΟ ΓΚΡΑΝ ΣΛΑΜ 330Θ.
11.002.688,00;17/8/2013;62Π_A;4.946,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
11.002.688,00;17/8/2013;62Π_A;4.946,00;011.01.02.004;ΚΟΝΦΙΝΤΟΡ ΦΟΡΤΕ200SL(2x5Κ.ΕΚ.) 10Κ.ΕΚ.
11.002.688,00;17/8/2013;62Π_A;4.946,00;002.01.06.001;ΣΤΟΡΜ (ΚΗΡΩΔΗ ΤΕΜ. 4 ΓΡ.) 112 ΓΡ.
11.002.689,00;17/8/2013;62Π_A;4.947,00;001.01.02.006;ΑΚΤΕΛΛΙΚ 50EC 50 Κ.ΕΚ.
11.002.689,00;17/8/2013;62Π_A;4.947,00;005.01.02.006;ΣΤΙΟΥΑΡΝΤ 30WG 25 ΓΡ.
11.002.689,00;17/8/2013;62Π_A;4.947,00;006.01.02.033;ΣΑΙΠΕΡΚΙΛ ΜΑΞ 50 EC 500 Κ.ΕΚ.
11.002.689,00;17/8/2013;62Π_A;4.947,00;007.01.02.008;ΠΕΡΜΕΘΡΙΝ 1 DP 250 ΓΡΑΜ.
11.002.689,00;17/8/2013;62Π_A;4.947,00;002.01.07.005;ΠΙΞ 5SL 1 ΛΙΤΡΟΥ
11.002.689,00;17/8/2013;62Π_A;4.947,00;066.01.01.017;ΚΛΙΝΙΚ 36SL 200 Κ.ΕΚ.
11.002.689,00;17/8/2013;62Π_A;4.947,00;004.01.02.014;ΡΕΛΝΤΑΝ 2E 100 Κ.ΕΚ.
11.002.689,00;17/8/2013;62Π_A;4.947,00;017.01.02.001;ΣΑΙΠΕΡΚΙΛ 10EC 1 ΛΙΤΡΟΥ
11.002.685,00;17/8/2013;66Π_A;120,00;005.01.02.013;ΚΟΡΑΤΖΕΝ 20SL 200 Κ.ΕΚ.
10.001.166,00;17/8/2013;71Π;745,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
10.001.169,00;19/8/2013;62Π;627,00;002.01.02.022;ΠΕΡΦΕΚΘΙΟΝ 40EC 1 ΛΙΤΡΟΥ
10.001.170,00;19/8/2013;62Π;628,00;002.01.02.022;ΠΕΡΦΕΚΘΙΟΝ 40EC 1 ΛΙΤΡΟΥ
11.002.690,00;19/8/2013;62Π_A;4.948,00;005.01.02.016;ΚΟΡΑΤΖΕΝ 20SL 500 Κ.ΕΚ.
11.002.690,00;19/8/2013;62Π_A;4.948,00;005.01.02.013;ΚΟΡΑΤΖΕΝ 20SL 200 Κ.ΕΚ.
11.002.691,00;19/8/2013;62Π_A;4.949,00;003.01.01.054;ΡΑΟΥΝΤΑΠ ΓΚΟΛΝΤ 36SL 500 Κ.ΕΚ.
11.002.691,00;19/8/2013;62Π_A;4.949,00;002.01.06.001;ΣΤΟΡΜ (ΚΗΡΩΔΗ ΤΕΜ. 4 ΓΡ.) 112 ΓΡ.
11.002.691,00;19/8/2013;62Π_A;4.949,00;001.01.02.077;ΒΕΡΤΙΜΕΚ 1,8EC 20 κ.εκ.
11.002.691,00;19/8/2013;62Π_A;4.949,00;014.01.02.001;ΝΤΕΛΤΑΣΙΞ 2,5EC 100cc
10.001.167,00;19/8/2013;71Π;746,00;004.01.01.012;ΓΚΑΡΛΟΝ 150 Κ.ΕΚ.
10.001.167,00;19/8/2013;71Π;746,00;010.01.05.002;ΜΠΑΓΚΝΕΙΝΤ 500 Κ.ΕΚ.
10.001.171,00;20/8/2013;62Π;629,00;012.01.03.007;ΤΡΙΜΑΝΓΚΟΛ 80 WP 25 ΚΙΛΩΝ
10.001.171,00;20/8/2013;62Π;629,00;001.01.01.055;ΡΕΓΚΛΟΝ 20SL 5 ΛΙΤΡΩΝ
10.001.171,00;20/8/2013;62Π;629,00;003.01.02.003;ΠΡΟΦΙΛ 20SG 300 ΓΡ. (2x150)
11.002.692,00;20/8/2013;62Π_A;4.950,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
11.002.693,00;20/8/2013;62Π_A;4.951,00;099.01.04.001;ΤΕΜΠΕΡ 80EC 700 Κ.ΕΚ.
11.002.693,00;20/8/2013;62Π_A;4.951,00;001.01.01.014;ΦΟΥΖΙΛΕΙΤ 12,5EC 1 ΛΙΤΡΟΥ
11.002.696,00;20/8/2013;62Π_A;4.952,00;099.01.06.005;ΜΠΡΟΜΑΝΤΙΟΛΟΝ ΖΑΡΙ 200ΓΡ.
11.002.696,00;20/8/2013;62Π_A;4.952,00;066.01.01.017;ΚΛΙΝΙΚ 36SL 200 Κ.ΕΚ.
11.002.698,00;21/8/2013;62Π_A;4.953,00;099.01.06.005;ΜΠΡΟΜΑΝΤΙΟΛΟΝ ΖΑΡΙ 200ΓΡ.
11.002.698,00;21/8/2013;62Π_A;4.953,00;066.01.01.017;ΚΛΙΝΙΚ 36SL 200 Κ.ΕΚ.
11.002.698,00;21/8/2013;62Π_A;4.953,00;007.01.04.002;ΑΜΠΑΜΕΚΤΙΝ 1,8 EC 10 K.EK.
11.002.698,00;21/8/2013;62Π_A;4.953,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
11.002.702,00;23/8/2013;62Π_A;4.954,00;066.01.01.002;ΚΛΙΝΙΚ 36SL 25 ΛΙΤΡΩΝ
11.002.702,00;23/8/2013;62Π_A;4.954,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
11.002.700,00;23/8/2013;71Π_A;253,00;007.01.02.008;ΠΕΡΜΕΘΡΙΝ 1 DP 250 ΓΡΑΜ.
11.002.701,00;23/8/2013;71Π_A;254,00;002.01.06.001;ΣΤΟΡΜ (ΚΗΡΩΔΗ ΤΕΜ. 4 ΓΡ.) 112 ΓΡ.
10.001.178,00;24/8/2013;62Π;630,00;012.01.03.007;ΤΡΙΜΑΝΓΚΟΛ 80 WP 25 ΚΙΛΩΝ
10.001.179,00;24/8/2013;62Π;631,00;002.01.01.001;ΜΠΑΖΑΓΚΡΑΝ 48SL 1 ΛΙΤΡΟΥ
10.001.179,00;24/8/2013;62Π;631,00;003.01.02.036;ΤΕΠΕΚΙ 50WG 40ΓΡ.
10.001.179,00;24/8/2013;62Π;631,00;001.01.01.013;ΡΕΓΚΛΟΝ 20SL 1 ΛΙΤΡΟΥ
10.001.180,00;24/8/2013;62Π;632,00;012.01.03.007;ΤΡΙΜΑΝΓΚΟΛ 80 WP 25 ΚΙΛΩΝ
10.001.180,00;24/8/2013;62Π;632,00;001.01.01.055;ΡΕΓΚΛΟΝ 20SL 5 ΛΙΤΡΩΝ
10.001.181,00;24/8/2013;62Π;633,00;007.01.03.004;ΜΠΟΡΝΤ 20WP 1 ΚΙΛΟΥ
10.001.182,00;24/8/2013;62Π;634,00;012.01.03.007;ΤΡΙΜΑΝΓΚΟΛ 80 WP 25 ΚΙΛΩΝ
10.001.183,00;24/8/2013;62Π;635,00;012.01.03.007;ΤΡΙΜΑΝΓΚΟΛ 80 WP 25 ΚΙΛΩΝ
11.002.707,00;24/8/2013;62Π_A;4.955,00;028.05.57.007;ΒΙΠ 2 (19-40-6) 2 ΚΙΛΩΝ
11.002.707,00;24/8/2013;62Π_A;4.955,00;002.01.07.005;ΠΙΞ 5SL 1 ΛΙΤΡΟΥ
11.002.707,00;24/8/2013;62Π_A;4.955,00;028.05.57.008;ΒΙΠ 3 (13-8-40) 2 ΚΙΛΩΝ
11.002.708,00;24/8/2013;62Π_A;4.956,00;066.01.01.002;ΚΛΙΝΙΚ 36SL 25 ΛΙΤΡΩΝ
11.002.709,00;24/8/2013;62Π_A;4.957,00;007.01.04.002;ΑΜΠΑΜΕΚΤΙΝ 1,8 EC 10 K.EK.
11.002.709,00;24/8/2013;62Π_A;4.957,00;066.01.01.017;ΚΛΙΝΙΚ 36SL 200 Κ.ΕΚ.
11.002.709,00;24/8/2013;62Π_A;4.957,00;066.01.01.014;ΚΛΙΝΙΚ 36SL 1 ΛΙΤΡΟΥ
11.002.709,00;24/8/2013;62Π_A;4.957,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
11.002.709,00;24/8/2013;62Π_A;4.957,00;017.01.02.001;ΣΑΙΠΕΡΚΙΛ 10EC 1 ΛΙΤΡΟΥ
11.002.709,00;24/8/2013;62Π_A;4.957,00;001.01.02.077;ΒΕΡΤΙΜΕΚ 1,8EC 20 κ.εκ.
11.002.709,00;24/8/2013;62Π_A;4.957,00;014.01.02.001;ΝΤΕΛΤΑΣΙΞ 2,5EC 100cc
11.002.710,00;24/8/2013;62Π_A;4.958,00;014.05.57.001;ΣΟΥΠΡΑΦΙΞ FE 6 ΗΑ 50ΓΡ.
11.002.710,00;24/8/2013;62Π_A;4.958,00;011.01.01.004;ΤΑΡΓΚΑ 5EC 1 ΛΙΤΡΟΥ
11.002.710,00;24/8/2013;62Π_A;4.958,00;005.01.02.007;ΣΤΙΟΥΑΡΝΤ 30WG 75 ΓΡ.
10.001.184,00;24/8/2013;71Π;747,00;020.01.07.001;ΚΡΟΠ ΣΕΤ 300 Κ.ΕΚ.
10.001.184,00;24/8/2013;71Π;747,00;029.05.57.001;ΛΙΠ.ΤΡΑΝΣΠΟΡΤΕΡ 10 ΚΙΛΩΝ
11.002.711,00;26/8/2013;62Π_A;4.959,00;002.01.10.001;ΜΕΤΑΒΕΤ 5GB 500 ΓΡ.
11.002.711,00;26/8/2013;62Π_A;4.959,00;066.01.01.002;ΚΛΙΝΙΚ 36SL 25 ΛΙΤΡΩΝ
11.002.712,00;26/8/2013;71Π_A;255,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
11.002.712,00;26/8/2013;71Π_A;255,00;002.01.02.015;ΤΕΝΟΠΑ 3/3SC 50 Κ.ΕΚ.
11.002.712,00;26/8/2013;71Π_A;255,00;066.01.02.007;ΝΟΥΠΡΙΝΤ 200SL 250 Κ.ΕΚ.
11.002.712,00;26/8/2013;71Π_A;255,00;002.01.06.001;ΣΤΟΡΜ (ΚΗΡΩΔΗ ΤΕΜ. 4 ΓΡ.) 112 ΓΡ.
11.002.714,00;27/8/2013;62Π_A;4.960,00;066.01.01.002;ΚΛΙΝΙΚ 36SL 25 ΛΙΤΡΩΝ
11.002.715,00;27/8/2013;62Π_A;4.961,00;099.01.06.005;ΜΠΡΟΜΑΝΤΙΟΛΟΝ ΖΑΡΙ 200ΓΡ.
11.002.715,00;27/8/2013;62Π_A;4.961,00;002.01.03.019;ΚΟΛΛΙΣ 20/10 SC 80 Κ.ΕΚ.
11.002.715,00;27/8/2013;62Π_A;4.961,00;017.01.01.003;ΛΙΜΣΙΠΙΕΙ 40SL 850 K. EK.
11.002.715,00;27/8/2013;62Π_A;4.961,00;007.01.04.002;ΑΜΠΑΜΕΚΤΙΝ 1,8 EC 10 K.EK.
11.002.715,00;27/8/2013;62Π_A;4.961,00;011.01.01.004;ΤΑΡΓΚΑ 5EC 1 ΛΙΤΡΟΥ
11.002.715,00;27/8/2013;62Π_A;4.961,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
11.002.715,00;27/8/2013;62Π_A;4.961,00;066.01.01.014;ΚΛΙΝΙΚ 36SL 1 ΛΙΤΡΟΥ
11.002.715,00;27/8/2013;62Π_A;4.961,00;001.01.02.077;ΒΕΡΤΙΜΕΚ 1,8EC 20 κ.εκ.
10.001.187,00;27/8/2013;71Π;748,00;006.01.03.011;ΕΤΥΛΙΤ 80WP 400 ΓΡ.
11.002.716,00;28/8/2013;62Π_A;4.962,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
11.002.717,00;28/8/2013;62Π_A;4.963,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
10.001.188,00;28/8/2013;71Π;749,00;004.01.02.014;ΡΕΛΝΤΑΝ 2E 100 Κ.ΕΚ.
10.001.190,00;28/8/2013;71Π;750,00;057.07.34.180;ΣΠΟΡ/ΤΟ ΛΑΧΑΝΟ ΓΚΡΑΝ ΣΛΑΜ 330Θ.
10.001.190,00;28/8/2013;71Π;750,00;057.07.34.184;ΣΠΟΡ/ΤΟ ΣΕΛΙΝΟ ΠΡΕΖΙΝΤΕΝΤ 228Θ.
10.001.190,00;28/8/2013;71Π;750,00;001.01.02.044;ΑΙΚΟΝ 2,5CS 80 Κ.ΕΚ.
10.001.190,00;28/8/2013;71Π;750,00;057.07.34.182;ΣΠΟΡ/ΤΟ ΜΠΡΟΚΟΛΟ ΜΑΡΑΘΩΝ (330Θ.)
10.001.190,00;28/8/2013;71Π;750,00;002.01.06.001;ΣΤΟΡΜ (ΚΗΡΩΔΗ ΤΕΜ. 4 ΓΡ.) 112 ΓΡ.
10.001.190,00;28/8/2013;71Π;750,00;099.09.56.011;ΤΥΡΦΗ ΣΟΥΠΕΡ ΜΑΞ 40 ΛΙΤΡΩΝ
11.002.718,00;29/8/2013;62Π_A;4.964,00;003.01.03.012;ΚΟΣΑΙΤ 2000 35WG 550 ΓΡ.
11.002.718,00;29/8/2013;62Π_A;4.964,00;053.01.02.001;ΝΙΜΑΖΑΛ EC 500 Κ.ΕΚ.
10.001.191,00;30/8/2013;62Π;636,00;003.01.02.004;ΠΡΟΦΙΛ 20SP 550 ΓΡ.
10.001.192,00;30/8/2013;71Π;751,00;001.01.02.044;ΑΙΚΟΝ 2,5CS 80 Κ.ΕΚ.
11.002.720,00;31/8/2013;62Π_A;4.965,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
11.002.721,00;31/8/2013;62Π_A;4.966,00;099.01.06.005;ΜΠΡΟΜΑΝΤΙΟΛΟΝ ΖΑΡΙ 200ΓΡ.
11.002.721,00;31/8/2013;62Π_A;4.966,00;003.01.01.055;ΡΑΟΥΝΤΑΠ ΓΚΟΛΝΤ 36SL 250 Κ.ΕΚ.
11.002.721,00;31/8/2013;62Π_A;4.966,00;007.01.04.002;ΑΜΠΑΜΕΚΤΙΝ 1,8 EC 10 K.EK.
11.002.721,00;31/8/2013;62Π_A;4.966,00;011.01.02.004;ΚΟΝΦΙΝΤΟΡ ΦΟΡΤΕ200SL(2x5Κ.ΕΚ.) 10Κ.ΕΚ.
11.002.721,00;31/8/2013;62Π_A;4.966,00;002.01.06.001;ΣΤΟΡΜ (ΚΗΡΩΔΗ ΤΕΜ. 4 ΓΡ.) 112 ΓΡ.
11.002.721,00;31/8/2013;62Π_A;4.966,00;014.01.02.001;ΝΤΕΛΤΑΣΙΞ 2,5EC 100cc
10.001.198,00;2/9/2013;62Π;637,00;002.01.02.022;ΠΕΡΦΕΚΘΙΟΝ 40EC 1 ΛΙΤΡΟΥ
11.002.723,00;2/9/2013;64Π_A;271,00;002.01.07.005;ΠΙΞ 5SL 1 ΛΙΤΡΟΥ
11.002.723,00;2/9/2013;64Π_A;271,00;005.01.02.013;ΚΟΡΑΤΖΕΝ 20SL 200 Κ.ΕΚ.
11.002.723,00;2/9/2013;64Π_A;271,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
10.001.197,00;2/9/2013;71Π;752,00;002.01.02.022;ΠΕΡΦΕΚΘΙΟΝ 40EC 1 ΛΙΤΡΟΥ
10.001.199,00;3/9/2013;62Π;638,00;001.01.01.055;ΡΕΓΚΛΟΝ 20SL 5 ΛΙΤΡΩΝ
11.002.725,00;3/9/2013;62Π_A;4.967,00;066.01.01.003;ΚΛΙΝΙΚ 36SL 10 ΛΙΤΡΩΝ
11.002.727,00;4/9/2013;62Π_A;4.968,00;017.01.01.003;ΛΙΜΣΙΠΙΕΙ 40SL 850 K. EK.
11.002.727,00;4/9/2013;62Π_A;4.968,00;066.01.01.002;ΚΛΙΝΙΚ 36SL 25 ΛΙΤΡΩΝ
10.001.200,00;4/9/2013;71Π;753,00;002.01.06.001;ΣΤΟΡΜ (ΚΗΡΩΔΗ ΤΕΜ. 4 ΓΡ.) 112 ΓΡ.
11.002.728,00;5/9/2013;62Π_A;4.969,00;017.01.01.003;ΛΙΜΣΙΠΙΕΙ 40SL 850 K. EK.
11.002.729,00;5/9/2013;62Π_A;4.970,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
11.002.730,00;5/9/2013;62Π_A;4.971,00;002.01.10.001;ΜΕΤΑΒΕΤ 5GB 500 ΓΡ.
11.002.730,00;5/9/2013;62Π_A;4.971,00;099.01.06.005;ΜΠΡΟΜΑΝΤΙΟΛΟΝ ΖΑΡΙ 200ΓΡ.
11.002.730,00;5/9/2013;62Π_A;4.971,00;001.01.02.008;ΑΚΤΕΛΛΙΚ 50EC 500 Κ.ΕΚ.
11.002.730,00;5/9/2013;62Π_A;4.971,00;003.01.02.001;ΠΡΟΦΙΛ 20SG 10 ΓΡ.
11.002.730,00;5/9/2013;62Π_A;4.971,00;007.01.04.002;ΑΜΠΑΜΕΚΤΙΝ 1,8 EC 10 K.EK.
11.002.730,00;5/9/2013;62Π_A;4.971,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
11.002.730,00;5/9/2013;62Π_A;4.971,00;066.01.01.014;ΚΛΙΝΙΚ 36SL 1 ΛΙΤΡΟΥ
11.002.730,00;5/9/2013;62Π_A;4.971,00;003.01.01.054;ΡΑΟΥΝΤΑΠ ΓΚΟΛΝΤ 36SL 500 Κ.ΕΚ.
